broad_episode_id,cycle_id,anchor,anchor_date,episode_weight,series,metric_family,metric_unit,metric_3m,metric_6m,metric_12m,max_increase_12m,max_decrease_12m,cash_avg_dff_12m,source_module,evidence_time,source_module_casebook,causal_status,oos_status,deployment_status,interpretation_guardrail
B02,T04_1987,FIRST_CUT,1987-11-04,0.3333333333333333,DGS10,TREASURY_YIELD_CHANGE,BASIS_POINTS,-130.80000000000015,-43.09523809523821,-55.7500000000001,-25.956521739130523,-130.80000000000015,,CROSS-ASSET-EXPANSION-014,DESCRIPTIVE_PATH,CROSS-ASSET-EXPANSION-014,NONE,NOT_A_FORECASTING_MODEL,NOT_DEPLOYABLE,historical rate/carry path; do not directly rank against price-return metrics
B02,T04_1987,FIRST_CUT,1987-11-04,0.3333333333333333,DGS2,TREASURY_YIELD_CHANGE,BASIS_POINTS,-121.71190476190468,-40.19047619047616,26.838095238095327,26.838095238095327,-121.71190476190468,,CROSS-ASSET-EXPANSION-014,DESCRIPTIVE_PATH,CROSS-ASSET-EXPANSION-014,NONE,NOT_A_FORECASTING_MODEL,NOT_DEPLOYABLE,historical rate/carry path; do not directly rank against price-return metrics
B02,T04_1987,FIRST_HIKE,1987-08-27,0.3333333333333333,MECHANICAL_CASH_DFF,CASH_CARRY,DECIMAL_CARRY,0.0177694651652773,0.0349864733874343,0.0733481732067407,,,7.099289920899765,CROSS-ASSET-EXPANSION-014,DESCRIPTIVE_PATH,CROSS-ASSET-EXPANSION-014,NONE,NOT_A_FORECASTING_MODEL,NOT_DEPLOYABLE,historical rate/carry path; do not directly rank against price-return metrics
B02,T04_1987,FIRST_HIKE,1987-08-27,0.3333333333333333,DGS10,TREASURY_YIELD_CHANGE,BASIS_POINTS,41.37081339712925,-23.48181818181807,81.36166007905157,107.3181818181821,-23.48181818181807,,CROSS-ASSET-EXPANSION-014,DESCRIPTIVE_PATH,CROSS-ASSET-EXPANSION-014,NONE,NOT_A_FORECASTING_MODEL,NOT_DEPLOYABLE,historical rate/carry path; do not directly rank against price-return metrics
B02,T04_1987,FIRST_HIKE,1987-08-27,0.3333333333333333,DGS2,TREASURY_YIELD_CHANGE,BASIS_POINTS,25.035885167464134,-26.177272727272616,118.6422924901187,118.6422924901187,-26.177272727272616,,CROSS-ASSET-EXPANSION-014,DESCRIPTIVE_PATH,CROSS-ASSET-EXPANSION-014,NONE,NOT_A_FORECASTING_MODEL,NOT_DEPLOYABLE,historical rate/carry path; do not directly rank against price-return metrics
B02,T04_1987,LAST_HIKE,1987-09-24,0.3333333333333333,MECHANICAL_CASH_DFF,CASH_CARRY,DECIMAL_CARRY,0.0173929023752199,0.0344373285157848,0.0742168337245512,,,7.180706587566433,CROSS-ASSET-EXPANSION-014,DESCRIPTIVE_PATH,CROSS-ASSET-EXPANSION-014,NONE,NOT_A_FORECASTING_MODEL,NOT_DEPLOYABLE,historical rate/carry path; do not directly rank against price-return metrics
B02,T04_1987,LAST_HIKE,1987-09-24,0.3333333333333333,DGS10,TREASURY_YIELD_CHANGE,BASIS_POINTS,22.725108225108137,-38.69979296066255,21.66666666666668,75.95238095238113,-54.84761904761904,,CROSS-ASSET-EXPANSION-014,DESCRIPTIVE_PATH,CROSS-ASSET-EXPANSION-014,NONE,NOT_A_FORECASTING_MODEL,NOT_DEPLOYABLE,historical rate/carry path; do not directly rank against price-return metrics
B02,T04_1987,LAST_HIKE,1987-09-24,0.3333333333333333,DGS2,TREASURY_YIELD_CHANGE,BASIS_POINTS,10.487012987013069,-48.24223602484467,71.04761904761902,87.58385093167709,-57.23571428571424,,CROSS-ASSET-EXPANSION-014,DESCRIPTIVE_PATH,CROSS-ASSET-EXPANSION-014,NONE,NOT_A_FORECASTING_MODEL,NOT_DEPLOYABLE,historical rate/carry path; do not directly rank against price-return metrics
B02,T04_1987,PAUSE_START,1987-11-03,1.0,MECHANICAL_CASH_DFF,CASH_CARRY,DECIMAL_CARRY,0.0169164126174299,0.0344168789444481,0.0765847773626859,,,7.402297089358545,CROSS-ASSET-EXPANSION-014,DESCRIPTIVE_PATH,CROSS-ASSET-EXPANSION-014,NONE,NOT_A_FORECASTING_MODEL,NOT_DEPLOYABLE,historical rate/carry path; do not directly rank against price-return metrics
B02,T04_1987,PAUSE_START,1987-11-03,1.0,DGS10,TREASURY_YIELD_CHANGE,BASIS_POINTS,-130.80000000000015,-43.09523809523821,-55.7500000000001,-25.956521739130523,-130.80000000000015,,CROSS-ASSET-EXPANSION-014,DESCRIPTIVE_PATH,CROSS-ASSET-EXPANSION-014,NONE,NOT_A_FORECASTING_MODEL,NOT_DEPLOYABLE,historical rate/carry path; do not directly rank against price-return metrics
B02,T04_1987,PAUSE_START,1987-11-03,1.0,DGS2,TREASURY_YIELD_CHANGE,BASIS_POINTS,-121.71190476190468,-40.19047619047616,26.838095238095327,26.838095238095327,-121.71190476190468,,CROSS-ASSET-EXPANSION-014,DESCRIPTIVE_PATH,CROSS-ASSET-EXPANSION-014,NONE,NOT_A_FORECASTING_MODEL,NOT_DEPLOYABLE,historical rate/carry path; do not directly rank against price-return metrics
B02,T05_1988,FIRST_CUT,1989-06-06,0.3333333333333333,MECHANICAL_CASH_DFF,CASH_CARRY,DECIMAL_CARRY,0.0228795798257945,0.0450650935032335,0.0888885029607935,,,8.546086277521761,CROSS-ASSET-EXPANSION-014,DESCRIPTIVE_PATH,CROSS-ASSET-EXPANSION-014,NONE,NOT_A_FORECASTING_MODEL,NOT_DEPLOYABLE,historical rate/carry path; do not directly rank against price-return metrics
B02,T05_1988,FIRST_CUT,1989-06-06,0.3333333333333333,DGS10,TREASURY_YIELD_CHANGE,BASIS_POINTS,-66.85909090909092,-102.30909090909093,-37.90909090909089,-7.35909090909086,-102.30909090909093,,CROSS-ASSET-EXPANSION-014,DESCRIPTIVE_PATH,CROSS-ASSET-EXPANSION-014,NONE,NOT_A_FORECASTING_MODEL,NOT_DEPLOYABLE,historical rate/carry path; do not directly rank against price-return metrics
B02,T05_1988,FIRST_CUT,1989-06-06,0.3333333333333333,DGS2,TREASURY_YIELD_CHANGE,BASIS_POINTS,-73.3227272727273,-124.07272727272732,-66.67748917748906,-29.37272727272724,-124.07272727272732,,CROSS-ASSET-EXPANSION-014,DESCRIPTIVE_PATH,CROSS-ASSET-EXPANSION-014,NONE,NOT_A_FORECASTING_MODEL,NOT_DEPLOYABLE,historical rate/carry path; do not directly rank against price-return metrics
B02,T05_1988,FIRST_HIKE,1988-03-30,0.3333333333333333,MECHANICAL_CASH_DFF,CASH_CARRY,DECIMAL_CARRY,0.0179960790920346,0.0384552104919126,0.0858297630790456,,,8.263070468509985,CROSS-ASSET-EXPANSION-014,DESCRIPTIVE_PATH,CROSS-ASSET-EXPANSION-014,NONE,NOT_A_FORECASTING_MODEL,NOT_DEPLOYABLE,historical rate/carry path; do not directly rank against price-return metrics
B02,T05_1988,FIRST_HIKE,1988-03-30,0.3333333333333333,DGS10,TREASURY_YIELD_CHANGE,BASIS_POINTS,70.93636363636371,76.5142857142857,114.57272727272726,114.57272727272726,50.65000000000008,,CROSS-ASSET-EXPANSION-014,DESCRIPTIVE_PATH,CROSS-ASSET-EXPANSION-014,NONE,NOT_A_FORECASTING_MODEL,NOT_DEPLOYABLE,historical rate/carry path; do not directly rank against price-return metrics
B02,T05_1988,FIRST_HIKE,1988-03-30,0.3333333333333333,DGS2,TREASURY_YIELD_CHANGE,BASIS_POINTS,84.54090909090901,128.28333333333325,249.90454545454543,249.90454545454543,40.89999999999989,,CROSS-ASSET-EXPANSION-014,DESCRIPTIVE_PATH,CROSS-ASSET-EXPANSION-014,NONE,NOT_A_FORECASTING_MODEL,NOT_DEPLOYABLE,historical rate/carry path; do not directly rank against price-return metrics
B02,T05_1988,LAST_HIKE,1989-05-17,0.3333333333333333,MECHANICAL_CASH_DFF,CASH_CARRY,DECIMAL_CARRY,0.0233102139555005,0.0459968415724922,0.0900071707363823,,,8.649530721966205,CROSS-ASSET-EXPANSION-014,DESCRIPTIVE_PATH,CROSS-ASSET-EXPANSION-014,NONE,NOT_A_FORECASTING_MODEL,NOT_DEPLOYABLE,historical rate/carry path; do not directly rank against price-return metrics
B02,T05_1988,LAST_HIKE,1989-05-17,0.3333333333333333,DGS10,TREASURY_YIELD_CHANGE,BASIS_POINTS,-106.28913043478256,-130.1214285714285,-41.73181818181817,-38.99999999999988,-133.94999999999993,,CROSS-ASSET-EXPANSION-014,DESCRIPTIVE_PATH,CROSS-ASSET-EXPANSION-014,NONE,NOT_A_FORECASTING_MODEL,NOT_DEPLOYABLE,historical rate/carry path; do not directly rank against price-return metrics
B02,T05_1988,LAST_HIKE,1989-05-17,0.3333333333333333,DGS2,TREASURY_YIELD_CHANGE,BASIS_POINTS,-130.6717391304348,-165.5785714285713,-80.92272727272717,-72.74999999999991,-167.45000000000002,,CROSS-ASSET-EXPANSION-014,DESCRIPTIVE_PATH,CROSS-ASSET-EXPANSION-014,NONE,NOT_A_FORECASTING_MODEL,NOT_DEPLOYABLE,historical rate/carry path; do not directly rank against price-return metrics
B03,T06_1994,FIRST_CUT,1995-07-06,1.0,MECHANICAL_CASH_DFF,CASH_CARRY,DECIMAL_CARRY,0.0144826552176149,0.0288966603979246,0.0563489339180411,,,5.494418366085774,CROSS-ASSET-EXPANSION-014,DESCRIPTIVE_PATH,CROSS-ASSET-EXPANSION-014,NONE,NOT_A_FORECASTING_MODEL,NOT_DEPLOYABLE,historical rate/carry path; do not directly rank against price-return metrics
B03,T06_1994,FIRST_CUT,1995-07-06,1.0,DGS10,TREASURY_YIELD_CHANGE,BASIS_POINTS,-12.34199134199132,-51.58008658008653,69.72727272727272,74.38181818181829,-51.58008658008653,,CROSS-ASSET-EXPANSION-014,DESCRIPTIVE_PATH,CROSS-ASSET-EXPANSION-014,NONE,NOT_A_FORECASTING_MODEL,NOT_DEPLOYABLE,historical rate/carry path; do not directly rank against price-return metrics
B03,T06_1994,FIRST_CUT,1995-07-06,1.0,DGS2,TREASURY_YIELD_CHANGE,BASIS_POINTS,-1.876623376623332,-60.35281385281381,55.40909090909088,58.10909090909089,-69.04090909090908,,CROSS-ASSET-EXPANSION-014,DESCRIPTIVE_PATH,CROSS-ASSET-EXPANSION-014,NONE,NOT_A_FORECASTING_MODEL,NOT_DEPLOYABLE,historical rate/carry path; do not directly rank against price-return metrics
B03,T06_1994,FIRST_HIKE,1994-02-04,1.0,MECHANICAL_CASH_DFF,CASH_CARRY,DECIMAL_CARRY,0.0091122682390833,0.0200637664182903,0.0472948037647049,,,4.630201804915513,CROSS-ASSET-EXPANSION-014,DESCRIPTIVE_PATH,CROSS-ASSET-EXPANSION-014,NONE,NOT_A_FORECASTING_MODEL,NOT_DEPLOYABLE,historical rate/carry path; do not directly rank against price-return metrics
B03,T06_1994,FIRST_HIKE,1994-02-04,1.0,DGS10,TREASURY_YIELD_CHANGE,BASIS_POINTS,143.28333333333322,148.55869565217387,171.89736842105248,220.44999999999996,73.21086956521734,,CROSS-ASSET-EXPANSION-014,DESCRIPTIVE_PATH,CROSS-ASSET-EXPANSION-014,NONE,NOT_A_FORECASTING_MODEL,NOT_DEPLOYABLE,historical rate/carry path; do not directly rank against price-return metrics
B03,T06_1994,FIRST_HIKE,1994-02-04,1.0,DGS2,TREASURY_YIELD_CHANGE,BASIS_POINTS,182.8095238095238,203.73913043478277,297.1578947368422,344.95238095238096,85.52173913043487,,CROSS-ASSET-EXPANSION-014,DESCRIPTIVE_PATH,CROSS-ASSET-EXPANSION-014,NONE,NOT_A_FORECASTING_MODEL,NOT_DEPLOYABLE,historical rate/carry path; do not directly rank against price-return metrics
B03,T06_1994,LAST_HIKE,1995-02-01,1.0,MECHANICAL_CASH_DFF,CASH_CARRY,DECIMAL_CARRY,0.0151027462026596,0.0300539293553649,0.0593701708993066,,,5.781358330243481,CROSS-ASSET-EXPANSION-014,DESCRIPTIVE_PATH,CROSS-ASSET-EXPANSION-014,NONE,NOT_A_FORECASTING_MODEL,NOT_DEPLOYABLE,historical rate/carry path; do not directly rank against price-return metrics
B03,T06_1994,LAST_HIKE,1995-02-01,1.0,DGS10,TREASURY_YIELD_CHANGE,BASIS_POINTS,-114.67727272727268,-129.12391304347838,-197.40000000000003,-57.47173913043477,-212.7119047619048,,CROSS-ASSET-EXPANSION-014,DESCRIPTIVE_PATH,CROSS-ASSET-EXPANSION-014,NONE,NOT_A_FORECASTING_MODEL,NOT_DEPLOYABLE,historical rate/carry path; do not directly rank against price-return metrics
B03,T06_1994,LAST_HIKE,1995-02-01,1.0,DGS2,TREASURY_YIELD_CHANGE,BASIS_POINTS,-133.60909090909087,-152.61304347826083,-248.14999999999995,-73.13478260869557,-248.14999999999995,,CROSS-ASSET-EXPANSION-014,DESCRIPTIVE_PATH,CROSS-ASSET-EXPANSION-014,NONE,NOT_A_FORECASTING_MODEL,NOT_DEPLOYABLE,historical rate/carry path; do not directly rank against price-return metrics
B03,T06_1994,PAUSE_START,1995-03-28,1.0,MECHANICAL_CASH_DFF,CASH_CARRY,DECIMAL_CARRY,0.0151236898145394,0.0299072036389227,0.0587884211992624,,,5.7261701582004685,CROSS-ASSET-EXPANSION-014,DESCRIPTIVE_PATH,CROSS-ASSET-EXPANSION-014,NONE,NOT_A_FORECASTING_MODEL,NOT_DEPLOYABLE,historical rate/carry path; do not directly rank against price-return metrics
B03,T06_1994,PAUSE_START,1995-03-28,1.0,DGS10,TREASURY_YIELD_CHANGE,BASIS_POINTS,-130.12918660287073,-127.19736842105256,-120.09022556390975,-40.68421052631575,-181.70927318295728,,CROSS-ASSET-EXPANSION-014,DESCRIPTIVE_PATH,CROSS-ASSET-EXPANSION-014,NONE,NOT_A_FORECASTING_MODEL,NOT_DEPLOYABLE,historical rate/carry path; do not directly rank against price-return metrics
B03,T06_1994,PAUSE_START,1995-03-28,1.0,DGS2,TREASURY_YIELD_CHANGE,BASIS_POINTS,-139.56698564593307,-130.55789473684217,-145.0626566416041,-54.36842105263162,-208.60789473684216,,CROSS-ASSET-EXPANSION-014,DESCRIPTIVE_PATH,CROSS-ASSET-EXPANSION-014,NONE,NOT_A_FORECASTING_MODEL,NOT_DEPLOYABLE,historical rate/carry path; do not directly rank against price-return metrics
B04,T07_1999,FIRST_CUT,2001-01-03,1.0,MECHANICAL_CASH_DFF,CASH_CARRY,DECIMAL_CARRY,0.0130624220258928,0.0231851388049435,0.035903877751156,,,3.533280977982591,CROSS-ASSET-EXPANSION-014,DESCRIPTIVE_PATH,CROSS-ASSET-EXPANSION-014,NONE,NOT_A_FORECASTING_MODEL,NOT_DEPLOYABLE,historical rate/carry path; do not directly rank against price-return metrics
B04,T07_1999,FIRST_CUT,2001-01-03,1.0,DGS10,TREASURY_YIELD_CHANGE,BASIS_POINTS,-9.949999999999992,-0.4309523809522986,-20.478571428571435,15.086363636363664,-67.36818181818185,,CROSS-ASSET-EXPANSION-014,DESCRIPTIVE_PATH,CROSS-ASSET-EXPANSION-014,NONE,NOT_A_FORECASTING_MODEL,NOT_DEPLOYABLE,historical rate/carry path; do not directly rank against price-return metrics
B04,T07_1999,FIRST_CUT,2001-01-03,1.0,DGS2,TREASURY_YIELD_CHANGE,BASIS_POINTS,-111.79999999999994,-131.34285714285713,-232.39047619047616,-69.51578947368411,-262.6090909090908,,CROSS-ASSET-EXPANSION-014,DESCRIPTIVE_PATH,CROSS-ASSET-EXPANSION-014,NONE,NOT_A_FORECASTING_MODEL,NOT_DEPLOYABLE,historical rate/carry path; do not directly rank against price-return metrics
B04,T07_1999,FIRST_HIKE,1999-06-30,1.0,MECHANICAL_CASH_DFF,CASH_CARRY,DECIMAL_CARRY,0.012796510109492,0.0262888709872932,0.0573356608346271,,,5.588284915338029,CROSS-ASSET-EXPANSION-014,DESCRIPTIVE_PATH,CROSS-ASSET-EXPANSION-014,NONE,NOT_A_FORECASTING_MODEL,NOT_DEPLOYABLE,historical rate/carry path; do not directly rank against price-return metrics
B04,T07_1999,FIRST_HIKE,1999-06-30,1.0,DGS10,TREASURY_YIELD_CHANGE,BASIS_POINTS,37.57380952380957,73.5954545454546,55.777272727272816,112.15000000000002,25.24047619047627,,CROSS-ASSET-EXPANSION-014,DESCRIPTIVE_PATH,CROSS-ASSET-EXPANSION-014,NONE,NOT_A_FORECASTING_MODEL,NOT_DEPLOYABLE,historical rate/carry path; do not directly rank against price-return metrics
B04,T07_1999,FIRST_HIKE,1999-06-30,1.0,DGS2,TREASURY_YIELD_CHANGE,BASIS_POINTS,40.7404761904762,85.00454545454552,122.73181818181811,155.50454545454545,30.02619047619053,,CROSS-ASSET-EXPANSION-014,DESCRIPTIVE_PATH,CROSS-ASSET-EXPANSION-014,NONE,NOT_A_FORECASTING_MODEL,NOT_DEPLOYABLE,historical rate/carry path; do not directly rank against price-return metrics
B04,T07_1999,LAST_HIKE,2000-05-16,1.0,MECHANICAL_CASH_DFF,CASH_CARRY,DECIMAL_CARRY,0.0163968304388688,0.0330377420749607,0.0610660946140089,,,5.94232398873528,CROSS-ASSET-EXPANSION-014,DESCRIPTIVE_PATH,CROSS-ASSET-EXPANSION-014,NONE,NOT_A_FORECASTING_MODEL,NOT_DEPLOYABLE,historical rate/carry path; do not directly rank against price-return metrics
B04,T07_1999,LAST_HIKE,2000-05-16,1.0,DGS10,TREASURY_YIELD_CHANGE,BASIS_POINTS,-16.443935926773445,-27.33834586466166,-59.91626794258372,10.674641148325392,-110.5071770334928,,CROSS-ASSET-EXPANSION-014,DESCRIPTIVE_PATH,CROSS-ASSET-EXPANSION-014,NONE,NOT_A_FORECASTING_MODEL,NOT_DEPLOYABLE,historical rate/carry path; do not directly rank against price-return metrics
B04,T07_1999,LAST_HIKE,2000-05-16,1.0,DGS2,TREASURY_YIELD_CHANGE,BASIS_POINTS,-17.498855835240334,-52.84461152882196,-214.3684210526316,7.813397129186583,-216.9684210526316,,CROSS-ASSET-EXPANSION-014,DESCRIPTIVE_PATH,CROSS-ASSET-EXPANSION-014,NONE,NOT_A_FORECASTING_MODEL,NOT_DEPLOYABLE,historical rate/carry path; do not directly rank against price-return metrics
B04,T07_1999,PAUSE_START,2000-06-28,1.0,MECHANICAL_CASH_DFF,CASH_CARRY,DECIMAL_CARRY,0.0163872830757771,0.0329297955747149,0.0588159075505039,,,5.7291017665130575,CROSS-ASSET-EXPANSION-014,DESCRIPTIVE_PATH,CROSS-ASSET-EXPANSION-014,NONE,NOT_A_FORECASTING_MODEL,NOT_DEPLOYABLE,historical rate/carry path; do not directly rank against price-return metrics
B04,T07_1999,PAUSE_START,2000-06-28,1.0,DGS10,TREASURY_YIELD_CHANGE,BASIS_POINTS,-64.1454545454545,-119.99545454545456,-115.61688311688316,-38.64545454545451,-155.49999999999997,,CROSS-ASSET-EXPANSION-014,DESCRIPTIVE_PATH,CROSS-ASSET-EXPANSION-014,NONE,NOT_A_FORECASTING_MODEL,NOT_DEPLOYABLE,historical rate/carry path; do not directly rank against price-return metrics
B04,T07_1999,PAUSE_START,2000-06-28,1.0,DGS2,TREASURY_YIELD_CHANGE,BASIS_POINTS,-72.80454545454545,-145.7545454545455,-272.95454545454544,-47.05454545454542,-272.95454545454544,,CROSS-ASSET-EXPANSION-014,DESCRIPTIVE_PATH,CROSS-ASSET-EXPANSION-014,NONE,NOT_A_FORECASTING_MODEL,NOT_DEPLOYABLE,historical rate/carry path; do not directly rank against price-return metrics
B05,T08_2004,FIRST_CUT,2007-09-18,1.0,MECHANICAL_CASH_DFF,CASH_CARRY,DECIMAL_CARRY,0.0112810001364211,0.0193343351740002,0.029634890038974,,,2.9244598010134726,CROSS-ASSET-EXPANSION-014,DESCRIPTIVE_PATH,CROSS-ASSET-EXPANSION-014,NONE,NOT_A_FORECASTING_MODEL,NOT_DEPLOYABLE,historical rate/carry path; do not directly rank against price-return metrics
B05,T08_2004,FIRST_CUT,2007-09-18,1.0,DGS10,TREASURY_YIELD_CHANGE,BASIS_POINTS,-57.72826086956515,-116.47826086956516,-98.85921325051754,-14.705533596837927,-116.47826086956516,,CROSS-ASSET-EXPANSION-014,DESCRIPTIVE_PATH,CROSS-ASSET-EXPANSION-014,NONE,NOT_A_FORECASTING_MODEL,NOT_DEPLOYABLE,historical rate/carry path; do not directly rank against price-return metrics
B05,T08_2004,FIRST_CUT,2007-09-18,1.0,DGS2,TREASURY_YIELD_CHANGE,BASIS_POINTS,-119.60434782608696,-269.6043478260869,-223.6853002070393,-34.53162055335963,-269.6043478260869,,CROSS-ASSET-EXPANSION-014,DESCRIPTIVE_PATH,CROSS-ASSET-EXPANSION-014,NONE,NOT_A_FORECASTING_MODEL,NOT_DEPLOYABLE,historical rate/carry path; do not directly rank against price-return metrics
B05,T08_2004,FIRST_HIKE,2004-06-30,1.0,MECHANICAL_CASH_DFF,CASH_CARRY,DECIMAL_CARRY,0.0035858433717013,0.0084854936873182,0.0222051111685028,,,2.1983683435739887,CROSS-ASSET-EXPANSION-014,DESCRIPTIVE_PATH,CROSS-ASSET-EXPANSION-014,NONE,NOT_A_FORECASTING_MODEL,NOT_DEPLOYABLE,historical rate/carry path; do not directly rank against price-return metrics
B05,T08_2004,FIRST_HIKE,2004-06-30,1.0,DGS10,TREASURY_YIELD_CHANGE,BASIS_POINTS,-58.9785714285715,-48.459090909091,-71.73181818181824,-21.74047619047617,-71.73181818181824,,CROSS-ASSET-EXPANSION-014,DESCRIPTIVE_PATH,CROSS-ASSET-EXPANSION-014,NONE,NOT_A_FORECASTING_MODEL,NOT_DEPLOYABLE,historical rate/carry path; do not directly rank against price-return metrics
B05,T08_2004,FIRST_HIKE,2004-06-30,1.0,DGS2,TREASURY_YIELD_CHANGE,BASIS_POINTS,-0.8261904761904582,47.83181818181821,110.69545454545457,119.33181818181816,-2.5318181818181795,,CROSS-ASSET-EXPANSION-014,DESCRIPTIVE_PATH,CROSS-ASSET-EXPANSION-014,NONE,NOT_A_FORECASTING_MODEL,NOT_DEPLOYABLE,historical rate/carry path; do not directly rank against price-return metrics
B05,T08_2004,LAST_HIKE,2006-06-29,1.0,MECHANICAL_CASH_DFF,CASH_CARRY,DECIMAL_CARRY,0.0131709716367036,0.0265091261964498,0.05377006302548,,,5.248873079877113,CROSS-ASSET-EXPANSION-014,DESCRIPTIVE_PATH,CROSS-ASSET-EXPANSION-014,NONE,NOT_A_FORECASTING_MODEL,NOT_DEPLOYABLE,historical rate/carry path; do not directly rank against price-return metrics
B05,T08_2004,LAST_HIKE,2006-06-29,1.0,DGS10,TREASURY_YIELD_CHANGE,BASIS_POINTS,-39.100000000000094,-54.55000000000005,-0.7142857142858006,-0.7142857142858006,-54.55000000000005,,CROSS-ASSET-EXPANSION-014,DESCRIPTIVE_PATH,CROSS-ASSET-EXPANSION-014,NONE,NOT_A_FORECASTING_MODEL,NOT_DEPLOYABLE,historical rate/carry path; do not directly rank against price-return metrics
